OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
10,40,61401102,47.676184423899997,-122.262081429000006,.,3064830.0000000,173296.000000000000000,3064831,5491,989,"Urban land, 5 to 20 percent slopes",-9999,15.0000000,15.0000000,-9999,-9999,-9999,-9999,-9999,0,1.9299999,3.6800001,5.4000001,5.4000001,-9999,-9999,-9999,-9999,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3064831,18301,-9999,5,-9999,Alderwood,Series,No,-9999,-9999,5.0000000,15.0000000,20.0000000,30,61,91,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064831,21113651
11,41,61401305,47.676170653200003,-122.262461297000002,.,3064830.0000000,173296.000000000000000,3064831,5491,989,"Urban land, 5 to 20 percent slopes",-9999,15.0000000,15.0000000,-9999,-9999,-9999,-9999,-9999,0,1.9299999,3.6800001,5.4000001,5.4000001,-9999,-9999,-9999,-9999,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3064831,18301,-9999,5,-9999,Alderwood,Series,No,-9999,-9999,5.0000000,15.0000000,20.0000000,30,61,91,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064831,21113651
12,42,61401534,48.417944956400000,-122.570810391999999,.,74821.0000000,10143.000000000000000,74821,2353,36,"Coveland gravelly loam, 3 to 10 percent slopes",-9999,3.0000000,3.0000000,-9999,25,25,None,None,0,4.1500001,7.9899998,16.9899998,25.9899998,Somewhat poorly drained,Somewhat poorly drained,C/D,-9999,100,5,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Slight,100,1.0000000,74821,9105,-9999,100,-9999,Coveland,Series,Yes,-9999,-9999,0.0000000,3.0000000,3.0000000,-9999,-9999,-9999,-9999,3,48,6,-9999,-9999,-9999,-9999,Yes,Somewhat poorly drained,3.0000000,37.0000000,76.0000000,180,0,180,"hills, swales",-9999.0000000,0.1600000,-9999.0000000,9.0000000,10.0000000,10.0000000,381,572,762,-9999,-9999,-9999,160,185,210,5,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C/D,Low,High,"Fine, mixed, mesic Aquic Palexeralfs",Alfisols,Xeralfs,Palexeralfs,Aquic Palexeralfs,fine,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74821,21076802
13,43,61423931,47.665400294599998,-122.283056267000006,.,3064840.0000000,53257.000000000000000,3064839,5496,3058,"Alderwood-Everett-Urban land complex, 0 to 12 percent slopes",-9999,5.0000000,4.8000002,-9999,65,-9999,-9999,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,-9999,100,4,75,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0990000,Moderate,5,1.0000000,3064839,18321,-9999,5,-9999,Kitsap,Series,No,-9999,-9999,0.0000000,5.0000000,12.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064839,21113667
14,45,61624246,47.749472356699997,-122.207998673000006,.,1389430.0000000,328965.000000000000000,1389429,5434,KpB,"Kitsap silt loam, 2 to 8 percent slopes",-9999,5.0000000,4.9000001,-9999,69,69,None,None,2,4.8800001,9.6300001,19.1299992,28.6299992,Moderately well drained,Moderately well drained,C,-9999,100,3,85,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0410000,Moderate,5,1.0000000,1389429,18114,-9999,10,-9999,Alderwood,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Moderately well drained,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389429,20797287
15,46,61624408,47.750082372000001,-122.208349349000002,.,1389430.0000000,328965.000000000000000,1389429,5434,KpB,"Kitsap silt loam, 2 to 8 percent slopes",-9999,5.0000000,4.9000001,-9999,69,69,None,None,2,4.8800001,9.6300001,19.1299992,28.6299992,Moderately well drained,Moderately well drained,C,-9999,100,3,85,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0410000,Moderate,5,1.0000000,1389429,18114,-9999,10,-9999,Alderwood,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Moderately well drained,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389429,20797287
16,47,61624619,47.750931612999999,-122.207726679000004,.,1389430.0000000,328965.000000000000000,1389429,5434,KpB,"Kitsap silt loam, 2 to 8 percent slopes",-9999,5.0000000,4.9000001,-9999,69,69,None,None,2,4.8800001,9.6300001,19.1299992,28.6299992,Moderately well drained,Moderately well drained,C,-9999,100,3,85,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0410000,Moderate,5,1.0000000,1389429,18114,-9999,10,-9999,Alderwood,Series,No,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,Moderately well drained,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389429,20797287
17,49,62133383,47.109882450100002,-121.807828338999997,.,74001.0000000,1829806.000000000000000,74001,5616,197,"Playco loamy sand, 30 to 65 percent slopes",-9999,48.0000000,48.0000000,-9999,-9999,-9999,None,None,0,3.4500000,6.6999998,13.1999998,19.7000008,Well drained,Well drained,B,-9999,100,7,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,74001,18562,-9999,100,-9999,Playco,Series,Yes,-9999,-9999,30.0000000,48.0000000,65.0000000,-9999,-9999,-9999,-9999,3,134,2,-9999,-9999,-9999,-9999,No,Well drained,762.0000000,930.0000000,1097.0000000,180,0,180,mountain slopes,-9999.0000000,0.2300000,-9999.0000000,5.0000000,6.0000000,6.0000000,1905,2096,2286,-9999,-9999,-9999,110,120,130,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Moderate,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, mixed Haplic Cryohumods",Spodosols,Humods,Cryohumods,Haplic Cryohumods,loamy-skeletal,-9999,-9999,not used,-9999,-9999,cryic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74001,20810887
18,50,62139519,47.188739636999998,-122.327907699999997,.,74674.0000000,100852.000000000000000,74674,6518,20C,"Kitsap silt loam, 8 to 15 percent slopes",-9999,12.0000000,11.8000002,-9999,43,43,None,None,2,5.0000000,9.7500000,19.2500000,28.7500000,Moderately well drained,Moderately well drained,C/D,-9999,87,4,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Very limited,1.0000000,Severe,2,1.0000000,74674,21240,-9999,2,-9999,Bellingham,Series,No,-9999,-9999,0.0000000,3.0000000,8.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Yes,Poorly drained,-9999.0000000,-9999.0000000,-9999.0000000,180,0,180,depressions,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74674,21076434
19,51,62243128,48.460539258099999,-122.603415995999995,.,74789.0000000,250803.000000000000000,74789,2321,156,"Whistle-Fidalgo-Rock outcrop complex, 30 to 65 percent slopes",-9999,48.0000000,45.5000000,0,68,-9999,None,None,0,3.5999999,7.0300002,12.7799997,15.1800003,Well drained,Moderately well drained,B,-9999,90,7,70,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,74789,9026,-9999,15,-9999,Rock outcrop,Miscellaneous area,Yes,-9999,-9999,30.0000000,48.0000000,65.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74789,21076988
20,52,62250074,48.463105210099997,-122.603672817000003,.,74789.0000000,250803.000000000000000,74789,2321,156,"Whistle-Fidalgo-Rock outcrop complex, 30 to 65 percent slopes",-9999,48.0000000,45.5000000,0,68,-9999,None,None,0,3.5999999,7.0300002,12.7799997,15.1800003,Well drained,Moderately well drained,B,-9999,90,7,70,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,74789,9026,-9999,15,-9999,Rock outcrop,Miscellaneous area,Yes,-9999,-9999,30.0000000,48.0000000,65.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74789,21076988
21,53,62264694,48.473547385099998,-122.605208297999994,.,74789.0000000,250803.000000000000000,74789,2321,156,"Whistle-Fidalgo-Rock outcrop complex, 30 to 65 percent slopes",-9999,48.0000000,45.5000000,0,68,-9999,None,None,0,3.5999999,7.0300002,12.7799997,15.1800003,Well drained,Moderately well drained,B,-9999,90,7,70,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,74789,9026,-9999,15,-9999,Rock outcrop,Miscellaneous area,Yes,-9999,-9999,30.0000000,48.0000000,65.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74789,21076988
22,54,63186072,47.549945181299996,-122.255529211999999,.,3064850.0000000,64522.000000000000000,3064848,5504,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",-9999,35.0000000,31.6000004,-9999,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,-9999,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,18359,-9999,35,-9999,Kitsap,Series,Yes,-9999,-9999,12.0000000,35.0000000,60.0000000,30,61,91,-9999,5,56,5,-9999,-9999,-9999,-9999,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,-9999,-9999,-9999,180,210,240,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3064848,21113704
23,55,63253840,47.487368683299998,-121.719406899999996,.,73907.0000000,468908.000000000000000,73907,5525,111,"Klaus sandy loam, 0 to 8 percent slopes",-9999,4.0000000,4.0000000,-9999,-9999,-9999,None,None,1,4.5000000,7.7399998,8.5799999,8.5799999,Well drained,Well drained,B,-9999,86,4,85,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Moderate,1,1.0000000,73907,18422,-9999,85,-9999,Klaus,Series,Yes,-9999,-9999,0.0000000,4.0000000,8.0000000,-9999,-9999,-9999,-9999,3,86,3,-9999,-9999,-9999,-9999,No,Well drained,213.0000000,320.0000000,427.0000000,180,0,180,terraces,-9999.0000000,0.3000000,-9999.0000000,9.0000000,10.0000000,11.0000000,2032,2286,2540,-9999,-9999,-9999,140,155,170,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,High,"Sandy-skeletal, mixed, mesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,sandy-skeletal,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,73907,20810758
24,56,63255638,47.487474083300000,-121.719033999999994,.,73907.0000000,468908.000000000000000,73907,5525,111,"Klaus sandy loam, 0 to 8 percent slopes",-9999,4.0000000,4.0000000,-9999,-9999,-9999,None,None,1,4.5000000,7.7399998,8.5799999,8.5799999,Well drained,Well drained,B,-9999,86,4,85,Not limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Not limited,Fair,Not rated,Not limited,0.0000000,Moderate,1,1.0000000,73907,18422,-9999,85,-9999,Klaus,Series,Yes,-9999,-9999,0.0000000,4.0000000,8.0000000,-9999,-9999,-9999,-9999,3,86,3,-9999,-9999,-9999,-9999,No,Well drained,213.0000000,320.0000000,427.0000000,180,0,180,terraces,-9999.0000000,0.3000000,-9999.0000000,9.0000000,10.0000000,11.0000000,2032,2286,2540,-9999,-9999,-9999,140,155,170,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,High,"Sandy-skeletal, mixed, mesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,sandy-skeletal,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,73907,20810758
25,57,63298788,47.303516670000000,-122.516525000000001,.,3227030.0000000,309309.000000000000000,3227031,6818,988,"Urban land, 0 to 5 percent slopes",-9999,3.0000000,3.2000000,-9999,-9999,-9999,-9999,-9999,0,1.9299999,3.6800001,5.4000001,5.4000001,-9999,-9999,-9999,-9999,100,8,90,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0290000,Not rated,0,1.0000000,3227031,21865,-9999,90,-9999,Urban land,Miscellaneous area,Yes,-9999,-9999,0.0000000,3.0000000,5.0000000,30,61,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,No,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,3227031,21372913
26,58,63298939,47.492366670000003,-122.063902830000004,.,1389410.0000000,4874511.000000000000000,1389407,5413,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",-9999,10.0000000,9.1999998,-9999,65,-9999,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,-9999,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,18285,-9999,85,-9999,Alderwood,Series,Yes,-9999,-9999,8.0000000,10.0000000,15.0000000,21,37,40,-9999,3,56,5,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",-9999.0000000,0.2300000,-9999.0000000,9.0000000,10.0000000,11.0000000,635,1080,1524,-9999,-9999,-9999,160,200,240,4,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,1389407,20797138
27,59,63522352,48.774491670000003,-122.480453330000003,.,74985.0000000,114926.000000000000000,74985,11,108,"Nati loam, 5 to 15 percent slopes",-9999,10.0000000,9.8000002,94,-9999,-9999,None,None,2,4.5000000,7.7500000,13.4700003,13.4700003,Well drained,Well drained,C,-9999,100,3,90,Somewhat limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Somewhat limited,0.0090000,Severe,2,0.1770000,74985,47,-9999,90,-9999,Nati,Series,Yes,-9999,-9999,5.0000000,10.0000000,15.0000000,-9999,-9999,-9999,-9999,3,86,4,-9999,-9999,-9999,-9999,No,Well drained,30.0000000,259.0000000,488.0000000,180,0,180,"foothills, hillslopes",-9999.0000000,0.2300000,-9999.0000000,8.0000000,9.0000000,9.0000000,889,1080,1270,-9999,-9999,-9999,140,155,170,3,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Moderate,Moderate,"Coarse-loamy, isotic, mesic Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,coarse-loamy,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,74985,21089384
