OID_,field_1,ID2,lat,long,el,Aspect,Profilecurv,Tangentialc,Slope,PNWSRTMDEM,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
89,180,69120460,47.625869999999999,-122.294113330000002,.,39.867855071999998,0.001037882100000,-0.000269313100000,4.413636684400000,39.000000000000000,3064839.0000000,,3064839,,3058,"Alderwood-Everett-Urban land complex, 0 to 12 percent slopes",,5.0000000,4.8000002,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,4,75,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0990000,Moderate,5,1.0000000,3064839,,,5,,Kitsap,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064839,21113667
90,186,69236663,47.370091666999997,-122.320305000000005,.,124.977188110000000,-0.000748769800000,0.000341242900000,0.940512776400000,59.000000000000000,1389406.0000000,,1389406,,AgB,"Alderwood gravelly sandy loam, 0 to 8 percent slopes",,2.0000000,1.9000000,,65,,None,None,10,2.9500000,5.3000002,8.4499998,8.8599997,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.1010000,Slight,10,1.0000000,1389406,,,85,,Alderwood,Series,Yes,,,0.0000000,2.0000000,8.0000000,30,91,91,,3,56,5,,,,,No,Moderately well drained,15.0000000,180.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389406,20797133
91,192,69377380,46.959663333000002,-123.101966669999996,.,272.958435059999999,-0.000944700500000,0.002405606900000,6.414000511200000,283.000000000000000,2454719.0000000,,2454719,,15,"Boistfort silt loam, 5 to 20 percent slopes",,13.0000000,13.0000000,,,,None,None,0,5.4600000,10.3800001,18.3799992,26.3799992,Well drained,Well drained,B,,100,4,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Poor,Poor,Not limited,0.0000000,Severe,0,0.8370000,2454719,,,100,,Boistfort,Series,Yes,,,5.0000000,13.0000000,20.0000000,,,,,5,56,5,,,,,No,Well drained,30.0000000,290.0000000,549.0000000,180,0,180,uplands,,0.1600000,,9.0000000,10.0000000,10.0000000,1778,2413,3048,,,,200,220,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,B,High,High,"Medial over clayey, oxidic, mesic Alic Fulvudands",Andisols,Udands,Fulvudands,Alic Fulvudands,medial over clayey,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,2454719,21078203
92,194,69438855,47.566203332999997,-122.307441670000003,.,287.617126460000009,-0.000532955000000,-0.000899599200000,2.997064828900000,106.000000000000000,3064846.0000000,,3064846,,3064,"Anthraltic Xerorthents gravelly sandy loam, 0 to 12 percent slopes",,5.0000000,4.5999999,,55,,None,None,10,1.9299999,3.5599999,4.8099999,4.8099999,Moderately well drained,Moderately well drained,A/D,,100,6,80,Somewhat limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.1550000,Moderate,10,1.0000000,3064846,,,10,,Alderwood,Series,No ,,,0.0000000,5.0000000,12.0000000,30,61,91,,3,56,5,,,,,No,Moderately well drained,5.0000000,120.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.4400000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064846,21113698
93,195,69463782,47.712303167000002,-122.372599969999996,.,233.271102909999996,0.002388744600000,0.000446887600000,9.608469963099999,51.000000000000000,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
94,197,69534281,47.631695000000001,-122.296303330000001,.,142.862457280000001,-0.002137420200000,0.001728513400000,7.654044628100000,26.000000000000000,3064839.7500000,,3064840,,3059,"Alderwood-Everett-Urban land complex, 12 to 35 percent slopes",,25.0000000,22.7000008,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,6,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,0.9690000,Severe,5,1.0000000,3064840,,,20,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,15,15,30,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3064840,21113674
95,206,69964682,47.219850000000001,-122.396033329999995,.,24.647006989000001,0.005719400900000,0.000087979500000,12.265696525999999,79.000000000000000,3227045.0000000,,3227045,,3063,"Alderwood-Everett complex, 35 to 60 percent slopes",,45.0000000,40.5999985,,65,,None,None,10,2.6199999,4.5999999,7.1300001,8.0600004,Moderately well drained,Moderately well drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3227045,,,30,,Everett,Series,Yes,,,35.0000000,45.0000000,60.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3227045,21372956
96,207,69964977,47.171992437000000,-122.314267369999996,.,291.400970459999996,0.002354683800000,0.000949193700000,11.557743072999999,89.000000000000000,74674.0000000,,74674,,20C,"Kitsap silt loam, 8 to 15 percent slopes",,12.0000000,11.8000002,,43,43,None,None,2,5.0000000,9.7500000,19.2500000,28.7500000,Moderately well drained,Moderately well drained,C/D,,87,4,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Poor,Not rated,Very limited,1.0000000,Severe,2,1.0000000,74674,,,2,,Bellingham,Series,No ,,,0.0000000,3.0000000,8.0000000,,,,,,,,,,,,Yes,Poorly drained,,,,180,0,180,depressions,,,,,,,,,,,,,,,,6,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,74674,21076434
97,208,69965459,47.179558333000003,-122.320563329999999,.,308.354125979999992,-0.001993509000000,0.000079024600000,9.835711479200000,39.000000000000000,74675.0000000,,74675,,20D,"Kitsap silt loam, 15 to 30 percent slopes",,23.0000000,22.5000000,,43,43,None,None,0,5.0000000,9.7500000,19.2500000,28.7500000,Moderately well drained,Moderately well drained,C/D,,87,4,87,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Poor,Not rated,Very limited,1.0000000,Severe,2,1.0000000,74675,,,2,,Bow variant,Variant,No ,,,0.0000000,3.0000000,8.0000000,,,,,,,,,,,,Yes,Somewhat poorly drained,0.0000000,100.0000000,200.0000000,180,0,180,depressions,,,,10.0000000,10.0000000,10.0000000,940,940,940,,,,,,,4,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,74675,21076436
98,209,69971033,47.754983332999998,-122.362633329999994,.,163.108200070000009,-0.000420403600000,0.000462353100000,5.439712047600000,102.000000000000000,3064837.0000000,,3064837,,3056,"Urban land-Alderwood complex, 5 to 12 percent slopes",,10.0000000,9.1000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3780000,Not rated,10,1.0000000,3064837,,,10,,McKenna,Series,No ,,,0.0000000,1.0000000,5.0000000,30,61,91,,3,38,7,,,,,Yes,Poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.1600000,0.1600000,0.1600000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C/D,Moderate,High,"Loamy-skeletal, mixed, superactive, nonacid, mesic Humic Epiaquepts",Inceptisols,Aquepts,Epiaquepts,Humic Epiaquepts,loamy-skeletal,not used,superactive,nonacid,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064837,21113657
99,210,69971407,47.747691310999997,-122.360882419999996,.,263.454559329999995,0.000050197500000,0.000616370500000,1.340417504300000,154.000000000000000,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646
100,211,69972018,47.753895000000000,-122.362196670000003,.,78.165428161999998,-0.004191844300000,0.000522618700000,11.845398903000000,111.000000000000000,3064845.0000000,,3064845,,3063,"Alderwood-Everett complex, 35 to 60 percent slopes",,45.0000000,40.5999985,,65,,None,None,10,2.6199999,4.5999999,7.1300001,8.0600004,Moderately well drained,Moderately well drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064845,,,5,,Kitsap,Series,No ,,,35.0000000,45.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064845,21113692
101,212,70014534,47.489534366000001,-122.473370430000003,.,250.228988649999991,-0.000347711300000,0.003529304200000,8.967617034900000,86.000000000000000,1389409.0000000,,1389409,,AkF,"Alderwood and Kitsap soils, very steep",,48.0000000,48.0000000,,65,69,None,None,0,3.4600000,6.4800000,10.6000004,13.7700005,Moderately well drained,Moderately well drained,B,,75,7,75,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,1389409,,,50,,Alderwood,Series,Yes,,,25.0000000,48.0000000,70.0000000,,,,,3,86,4,,,,,No,Moderately well drained,15.0000000,130.0000000,244.0000000,338,135,293,"moraines, till plains",,0.1600000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,180,200,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389409,20797253
102,213,70014877,47.489842705999997,-122.472712290000004,.,200.646026610000007,0.000011620000000,-0.000465594800000,7.393549442300000,91.000000000000000,1389409.0000000,,1389409,,AkF,"Alderwood and Kitsap soils, very steep",,48.0000000,48.0000000,,65,69,None,None,0,3.4600000,6.4800000,10.6000004,13.7700005,Moderately well drained,Moderately well drained,B,,75,7,75,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,1389409,,,50,,Alderwood,Series,Yes,,,25.0000000,48.0000000,70.0000000,,,,,3,86,4,,,,,No,Moderately well drained,15.0000000,130.0000000,244.0000000,338,135,293,"moraines, till plains",,0.1600000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,180,200,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389409,20797253
103,214,70015042,47.489472743999997,-122.471136819999998,.,201.490661619999997,0.001154677500000,0.000402956700000,9.571125984200000,112.000000000000000,1389408.5000000,,1389409,,AkF,"Alderwood and Kitsap soils, very steep",,48.0000000,48.0000000,,65,69,None,None,0,3.4600000,6.4800000,10.6000004,13.7700005,Moderately well drained,Moderately well drained,B,,75,7,75,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,1389409,,,50,,Alderwood,Series,Yes,,,25.0000000,48.0000000,70.0000000,,,,,3,86,4,,,,,No,Moderately well drained,15.0000000,130.0000000,244.0000000,338,135,293,"moraines, till plains",,0.1600000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,180,200,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,loamy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389409,20797253
104,215,70015240,47.489217390000000,-122.470829159999994,.,190.142303470000002,0.002911488300000,-0.001918090400000,7.755956649800000,113.000000000000000,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
105,216,70015410,47.489152847000000,-122.470806240000002,.,190.142303470000002,0.002911488300000,-0.001918090400000,7.755956649800000,113.000000000000000,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
106,217,70025028,47.567633333000003,-122.094200000000001,.,35.659313202000000,-0.000287507900000,-0.000871118700000,11.596563338999999,39.000000000000000,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
107,218,70046682,47.377664520000003,-122.058533670000003,.,92.101921082000004,0.004188373700000,0.003330934300000,10.743808745999999,149.000000000000000,1389422.0000000,,1389422,,EvB,"Everett very gravelly sandy loam, 0 to 8 percent slopes",,5.0000000,5.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,1389422,,,80,,Everett,Series,Yes,,,0.0000000,5.0000000,8.0000000,30,49,91,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389422,20797148
108,236,70209008,47.712156972000002,-122.370574030000000,.,134.401290890000013,0.001921012800000,0.000501364800000,3.485180139500000,51.000000000000000,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704
109,238,70271934,48.494050065000003,-121.547377839999996,.,252.411407470000000,-0.000092180800000,0.003639424000000,8.991858482400000,114.000000000000000,74874.0000000,,74874,,84,"Kline very gravelly sandy loam, 0 to 8 percent slopes",,4.0000000,4.0000000,,137,,Occasional,Occasional,0,1.6700000,3.0599999,5.0599999,7.0599999,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Not limited,0.0000000,Slight,0,1.0000000,74874,,,100,,Kline,Series,Yes,,,0.0000000,4.0000000,8.0000000,,,,,2,48,6,,,,,No,Somewhat excessively drained,30.0000000,168.0000000,305.0000000,180,0,180,"alluvial fans, river valleys",,0.0900000,,10.0000000,10.0000000,10.0000000,1397,1397,1397,,,,150,180,210,4,s,,,,,,,,,,,,,,,,,,,,,,,,,Low,0,0,0,,,,A,Moderate,High,"Sandy-skeletal, mixed, mesic Vitrandic Xerofluvents",Entisols,Fluvents,Xerofluvents,Vitrandic Xerofluvents,sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74874,21076868
