,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
"704",80291683,47.766039907,-122.4788183348,-9999,10.9,17.8,4.3,13.5,991,179,21.1,99.3,72,2332,2704,117,315,82,321,238,22,-14.9,35.7,-9999,739,342,71,36.94,1059
"705",80297041,47.7517263495,-122.4783269081,-9999,10.9,17.8,4.3,13.5,992,178,21.1,99.9,72,2341,2695,119,315,82,321,239,22,-14.9,35.7,-9999,741,344,71,36.85,1066
"706",80305174,48.553098,-123.571088,-9999,8.6,16.3,2,14.3,1340,191,13.9,85.3,147,1729,3473,52,281,110,304,194,94,-18.4,34.3,11.8,643,274,74,84.36,720
"707",80306022,48.506245,-123.556819,-9999,9,16.4,2.7,13.7,1243,176,15.3,93.1,123,1821,3317,56,292,102,308,206,67,-17.1,34.4,11,651,292,74,73.52,758
"708",80356718,47.6678019444,-122.3259425,-9999,10.8,17.7,4,13.6,952,190,21.8,93.2,76,2290,2753,110,313,85,320,235,22,-15.2,35.7,11.5,738,330,71,33.4,1034
"709",80366005,47.6339383333,-122.2941666667,-9999,10.9,17.9,4.2,13.7,949,184,22.1,96.9,73,2340,2702,120,316,81,322,241,21,-14.7,35.8,11.4,738,336,71,32.87,1068
"710",80366709,47.6282466667,-122.29403,-9999,10.9,17.9,4.2,13.7,948,184,22.1,97.3,73,2341,2701,120,316,81,322,241,21,-14.7,35.8,11.4,738,336,71,32.9,1069
"711",80392535,49.3380296997,-123.0402698,-9999,9.2,17,2.1,14.9,1977,418,9.7,40.7,132,1916,3265,75,291,95,310,215,103,-18.3,34.2,11.9,620,88,76,148.49,836
"712",80392698,49.339488,-123.03981,-9999,9.2,16.9,2,14.9,2010,425,9.5,39.8,134,1899,3288,73,290,96,309,213,107,-18.5,34.2,11.9,618,85,76,152.04,825
"713",80392816,49.3380969997,-123.0405664,-9999,9.2,17,2.1,14.9,1978,419,9.7,40.6,132,1915,3267,75,291,95,310,215,103,-18.3,34.2,11.9,619,88,76,148.62,836
"714",80425190,49.3318471997,-123.0440978997,-9999,9.5,17.3,2.4,14.9,1831,386,10.7,44.7,121,1996,3165,85,297,91,312,221,84,-17.7,34.5,11.8,628,108,75,132.66,886
"715",80436016,45.490249889,-122.2874362675,-9999,11,18.5,3.2,15.3,1580,302,13.3,61.4,86,2411,2711,151,303,98,314,217,45,-17.1,38,13.1,856,299,67,85.17,1150
"716",80528576,45.3430194444,-121.9414111111,-9999,8.2,16.3,0.4,15.9,2218,409,8.2,39.7,189,1697,3617,53,248,134,291,157,215,-22.7,35.2,13.3,764,192,67,162.57,714
"717",80529761,45.1727895308,-121.697967276,-9999,5.5,14.4,-2.3,16.7,1345,213,11.5,67.9,389,1165,4552,22,189,160,273,113,386,-27.9,33.7,14.2,656,293,66,85,435
"718",80623868,49.044227,-122.85979,-9999,9.7,16.9,2.7,14.2,1234,267,16,63.5,111,2023,3100,78,298,91,310,219,49,-17.5,34.5,11.6,655,199,74,70.98,884
"719",80637139,54.3119290145,-130.4020970408,-9999,7.2,13.7,0.9,12.7,2549,744,6.7,18.4,183,1308,3937,31,267,112,299,187,192,-21.1,30.2,9.8,449,0,79,220.98,433
"720",80647843,47.64359717,-122.32025392,-9999,10.9,17.8,4.2,13.6,945,184,22.1,96.9,74,2321,2722,116,315,83,321,238,21,-15,35.7,11.4,739,338,71,32.54,1055
"721",80653580,45.5183492555,-122.7153005732,-9999,11.2,18.9,3.6,15.3,1151,201,18.4,94.4,80,2472,2651,168,308,92,318,226,30,-16.2,38.5,12.3,854,401,67,41.73,1193
"722",80654989,45.5174792139,-122.7150939592,-9999,11.2,18.9,3.6,15.3,1151,201,18.4,94.3,81,2470,2653,168,308,92,318,226,30,-16.2,38.5,12.3,854,401,67,41.73,1191
"723",80685865,48.4566927225,-123.3247789829,-9999,9.9,16.5,4.1,12.4,813,137,24.5,120.5,84,2017,3004,65,313,83,316,233,24,-14.5,34.4,8.2,662,348,74,28.16,839
"724",80755067,45.5144452132,-122.7186296986,-9999,11.1,18.9,3.5,15.3,1159,201,18.2,93.7,82,2451,2673,164,307,93,317,224,31,-16.3,38.5,12.4,853,400,67,42.63,1178
"725",80801854,47.66698347,-122.33171099,-9999,10.7,17.7,4,13.6,952,190,21.8,93.2,76,2287,2757,110,313,85,320,234,22,-15.2,35.7,11.5,738,329,71,33.46,1031
"726",80802252,47.66687783,-122.32897739,-9999,10.8,17.7,4,13.6,952,189,21.8,93.3,76,2290,2754,110,313,85,320,235,22,-15.2,35.7,11.5,738,330,71,33.4,1033
"727",80985866,47.55221,-122.25647,-9999,11.2,18.2,4.4,13.8,924,171,22.9,106.7,68,2424,2620,139,319,77,324,246,19,-14.3,36.1,11.4,751,365,71,28.73,1127
"728",80987370,47.55373,-122.25378,-9999,11.2,18.2,4.5,13.8,925,171,22.9,106.6,68,2428,2616,140,319,77,324,247,19,-14.3,36.1,11.4,751,365,71,28.73,1129
"729",80995127,49.0647998785,-123.8002065942,-9999,9.7,17.5,2.9,14.6,1054,182,18.7,96,110,2027,3110,91,297,95,310,215,45,-17.1,35.1,11.5,656,291,74,53.2,907
"730",80995249,49.06450456,-123.79973982,-9999,9.7,17.5,2.9,14.6,1054,182,18.7,96.1,110,2027,3110,91,297,95,310,215,45,-17.1,35.1,11.5,656,291,74,53.21,907
"731",81097087,45.9808667398,-122.4593215473,-9999,9.9,17.6,2.1,15.5,2491,400,8,44.1,120,2105,3069,101,282,116,305,190,122,-19.4,37,12.4,811,208,67,181.56,965
"732",81097775,45.9131529522,-122.5852600925,-9999,10.1,17.6,2.4,15.2,1949,350,10.3,50.2,109,2158,2983,100,288,111,307,196,81,-18.8,37.3,12.7,819,237,67,126.42,981
"733",81139901,49.3220883997,-123.0443432,-9999,9.8,17.5,2.6,14.8,1701,358,11.7,48.8,113,2070,3077,94,301,87,314,227,70,-17.2,34.7,6.4,635,123,75,118.7,930
"734",81140152,49.3229804997,-123.0448530997,-9999,9.8,17.5,2.6,14.8,1706,359,11.6,48.6,113,2068,3079,94,301,87,314,227,70,-17.2,34.6,6.4,635,123,75,119.22,929
"735",81140215,49.3220707997,-123.0441112997,-9999,9.8,17.5,2.6,14.8,1701,359,11.6,48.8,113,2070,3077,94,301,87,314,227,70,-17.2,34.7,6.9,635,123,75,118.75,930
"736",81140255,49.3214560997,-123.0443652,-9999,9.8,17.5,2.6,14.8,1696,358,11.7,48.9,113,2072,3074,94,301,87,314,227,69,-17.2,34.7,6.7,635,124,75,118.24,931
"737",81228254,49.3224378997,-122.9710012997,-9999,9.5,17.3,2.3,15,1968,415,9.9,41.6,125,1983,3187,84,295,92,311,219,94,-18,34.5,11.8,630,96,75,146.22,880
"738",81358872,47.7607675642,-122.4782242255,-9999,10.9,17.8,4.3,13.5,991,179,21.1,99.5,72,2336,2700,118,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.87,1062
"739",81363664,47.7627423243,-122.4745063293,-9999,10.9,17.8,4.3,13.5,988,179,21.2,99.5,72,2341,2695,119,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.51,1065
"740",81459253,47.7321323836,-122.5525919289,-9999,10.8,17.7,4.1,13.6,1043,176,19.9,100.4,75,2300,2743,113,312,85,319,233,25,-15.3,35.8,11.6,743,347,71,41.97,1041
"741",81481815,45.5628666667,-122.8961888889,-9999,11.3,18.9,3.9,15,1041,176,20.4,107.4,76,2476,2631,167,304,98,312,214,26,-16.2,38.8,12.3,884,460,65,27.05,1191
"742",81482516,45.4983722222,-122.8394138889,-9999,11.4,19,4.1,15,1019,177,21,107.4,73,2521,2584,177,307,95,314,219,24,-15.8,38.9,12.4,886,460,65,24.47,1219
"743",81487639,45.4997694444,-122.8448972222,-9999,11.4,19,4,15,1020,177,21,107.6,73,2519,2586,177,307,95,314,219,24,-15.8,38.9,12.4,886,460,65,24.49,1218
"744",81515211,48.9126446386,-121.9975892252,-9999,8.4,16.6,0.4,16.2,1763,364,10.4,45.5,188,1746,3567,59,255,126,294,168,159,-22.6,34.9,12.8,694,167,69,120.43,750
"745",81615404,46.9792116667,-122.36982,-9999,10,17.3,3.2,14.1,1095,229,18.3,75.3,97,2088,3004,88,290,110,306,196,37,-17.7,36.2,11.5,778,319,67,45.18,922
"746",81714595,46.7546383333,-122.9866416667,-9999,10.5,17.8,3.6,14.3,1192,213,17.2,83.8,87,2236,2846,110,292,112,306,194,35,-16.9,37.3,11.6,835,374,65,48.09,1018
"747",81714821,46.5511866667,-122.876725,-9999,10.3,17.6,3.3,14.2,1225,237,16.6,74.2,93,2175,2915,99,285,116,300,184,39,-17.7,37.9,11.8,852,364,63,49.23,978
"748",81715045,46.4939616667,-122.8769216667,-9999,10.3,17.5,3.3,14.2,1181,233,17.2,75.1,92,2172,2914,97,285,116,300,184,37,-17.7,37.9,11.9,852,366,63,44.89,974
"749",81715657,45.9559166667,-122.5815666667,-9999,10.2,17.9,2.6,15.2,2011,350,10.1,51,105,2194,2946,110,288,111,307,196,79,-18.6,37.5,13.7,828,242,66,131.7,1010
"750",81755200,46.976745,-122.3704133333,-9999,10,17.3,3.2,14.1,1094,229,18.3,75.4,97,2089,3003,88,290,110,305,196,37,-17.7,36.2,11.5,779,319,67,44.95,923
"751",81910497,45.5102233887,-122.716386357,-9999,11.1,18.9,3.5,15.3,1156,201,18.3,93.7,82,2446,2678,163,306,94,317,223,32,-16.3,38.5,12.4,853,401,67,42.36,1175
"752",81933770,48.5164431962,-123.3661628077,-9999,10,16.6,4.1,12.6,877,141,22.8,117.6,85,2038,2988,69,313,83,316,234,26,-14.5,34.5,11.4,667,347,74,34.01,857
"753",81934378,48.5165568622,-123.3661171321,-9999,10,16.6,4.1,12.6,877,141,22.8,117.6,84,2038,2988,69,313,83,316,234,26,-14.5,34.5,11.4,667,347,74,34,857
"754",82037896,45.2788743212,-121.6152060404,-9999,5.1,13.9,-2.3,16.3,2017,351,7.5,39.7,414,1065,4703,17,186,161,274,113,629,-28.1,32.8,15.6,612,171,68,156.91,375
"755",82096280,45.5000583333,-122.8452,-9999,11.4,19,4,15,1020,177,21,107.6,73,2519,2587,177,307,95,314,219,24,-15.8,38.9,12.4,886,460,65,24.5,1218
"756",82096361,45.5029416667,-122.842475,-9999,11.4,19,4,15,1022,177,20.9,107.2,73,2517,2588,176,307,95,314,219,24,-15.9,38.9,12.4,886,460,65,24.76,1217
"757",82099053,45.5757194444,-122.1118083333,-9999,10.1,17.8,2.4,15.4,2163,398,9.3,44.9,110,2172,2982,111,290,109,309,200,90,-18.5,37,12.2,814,209,68,149.82,1003
"758",82109949,45.5744916667,-122.1077166667,-9999,10,17.7,2.3,15.4,2213,404,9,43.8,114,2133,3027,105,288,111,308,197,98,-18.8,36.9,12.1,809,205,68,155.33,979
"759",82112404,47.598295,-121.992675,-9999,10.4,17.6,3.3,14.3,1258,270,16.2,65.4,92,2202,2891,104,301,100,313,213,38,-16.7,36.2,11.7,765,274,69,61.74,997
"760",82113245,47.5961916667,-121.995675,-9999,10.3,17.6,3.3,14.3,1260,271,16.1,65.1,93,2196,2897,103,300,100,313,212,39,-16.7,36.1,11.7,764,272,69,62.1,994
"761",82113818,47.598355,-121.9929666667,-9999,10.4,17.6,3.3,14.3,1257,270,16.2,65.4,92,2201,2891,104,301,100,313,213,38,-16.7,36.2,11.7,765,274,69,61.73,997
"762",82185786,47.7116069058,-122.5793471934,-9999,10.8,17.8,4.1,13.7,1047,175,19.8,101.7,76,2298,2749,114,311,86,318,232,26,-15.4,36,11.7,744,350,70,42.19,1042
"763",82203093,47.7615898289,-122.4773970154,-9999,10.9,17.8,4.3,13.5,990,179,21.1,99.5,72,2337,2699,118,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.79,1062
"764",82220359,47.7613908236,-122.4768622281,-9999,10.9,17.8,4.3,13.5,990,179,21.1,99.5,72,2338,2698,118,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.74,1063
"765",82230061,45.4729172867,-122.5040527248,-9999,11.2,18.8,3.6,15.2,1307,247,16.2,76.4,79,2481,2635,167,306,94,316,222,33,-16.5,38.4,12.7,866,359,66,55.87,1195
"766",82316681,45.4995888379,-122.8443682195,-9999,11.4,19,4,15,1020,177,21,107.6,73,2519,2586,177,307,95,314,219,24,-15.8,38.9,12.4,886,460,65,24.48,1218
"767",82319512,45.51400254,-122.71962108,-9999,11.1,18.9,3.5,15.3,1161,202,18.2,93.5,82,2447,2677,163,306,94,317,223,32,-16.3,38.4,12.4,853,400,67,42.83,1176
"768",82327258,45.51279488,-122.71597708,-9999,11.1,18.9,3.6,15.3,1155,201,18.3,93.9,82,2454,2670,164,307,93,317,224,31,-16.3,38.5,12.3,853,400,67,42.17,1181
"769",82335470,45.5131859,-122.71408798,-9999,11.2,18.9,3.6,15.3,1151,201,18.4,94.2,81,2460,2663,166,307,93,317,225,31,-16.2,38.5,12.3,854,401,67,41.81,1185
"770",82336309,45.51308712,-122.71432504,-9999,11.2,18.9,3.6,15.3,1152,201,18.4,94.2,81,2459,2664,166,307,93,317,225,31,-16.3,38.5,12.3,853,401,67,41.86,1184
"771",82338709,45.5129284691,-122.7107568273,-9999,11.2,18.9,3.6,15.3,1146,200,18.5,94.6,81,2468,2655,168,308,92,318,225,30,-16.2,38.5,12.3,854,402,67,41.22,1190
"772",82345498,45.511869751,-122.7149916162,-9999,11.1,18.9,3.5,15.3,1154,201,18.3,94,82,2454,2670,164,307,93,317,224,31,-16.3,38.5,12.3,853,400,67,42.06,1181
"773",82350037,45.512407953,-122.715653116,-9999,11.1,18.9,3.5,15.3,1154,201,18.3,93.9,82,2454,2670,164,307,93,317,224,31,-16.3,38.5,12.3,853,400,67,42.14,1180
"774",82371091,45.5115514482,-122.7180225124,-9999,11.1,18.9,3.5,15.3,1158,201,18.2,93.6,82,2445,2678,162,306,94,317,223,32,-16.3,38.5,12.4,853,401,67,42.56,1175
"775",82371404,45.511552915,-122.7182631568,-9999,11.1,18.9,3.5,15.3,1159,201,18.2,93.6,82,2445,2679,162,306,94,317,223,32,-16.4,38.5,12.4,853,401,67,42.6,1175
"776",82383912,45.57565,-122.1143916667,-9999,10.2,17.9,2.4,15.4,2149,397,9.4,45.1,108,2181,2970,112,291,109,309,201,88,-18.4,37,12.3,815,211,68,148.18,1009
"777",82387275,45.5758638889,-122.1150777778,-9999,10.2,17.9,2.5,15.4,2141,395,9.4,45.2,108,2188,2963,113,291,108,310,201,86,-18.4,37.1,12.3,816,211,68,147.26,1013
"778",82395029,45.5769388889,-122.1168027778,-9999,10.3,18,2.5,15.4,2111,391,9.6,46,105,2216,2934,117,293,107,310,204,82,-18.2,37.2,12.3,819,215,68,143.88,1029
"779",82444197,48.4923823233,-123.3657886304,-9999,10,16.6,4,12.6,869,140,23,118.2,85,2026,3001,68,312,83,316,232,26,-14.6,34.5,11.4,666,347,74,33.39,849
"780",82445420,45.5170283333,-122.7139116667,-9999,11.2,18.9,3.6,15.3,1149,200,18.5,94.5,80,2473,2650,169,308,92,318,226,30,-16.2,38.5,12.3,854,402,67,41.48,1193
"781",82447728,47.31803,-122.5431133333,-9999,11.1,18.2,4.2,14,1095,190,19.2,95.8,73,2391,2669,137,312,87,319,232,25,-15.1,36.6,11.4,781,361,69,43.24,1114
"782",82448623,47.28328,-122.3219833333,-9999,10.7,17.9,3.8,14,1051,211,19.7,84.6,80,2290,2776,116,307,93,316,223,27,-15.9,36.1,11.4,772,332,69,40.19,1047
"783",82448925,45.5172713176,-122.7130117085,-9999,11.2,19,3.6,15.3,1147,200,18.5,94.7,80,2477,2646,170,308,92,318,226,30,-16.1,38.5,12.3,854,402,67,41.24,1196
"784",82448987,45.5200605831,-122.7077576404,-9999,11.3,19.1,3.7,15.3,1134,199,18.8,95.9,78,2507,2614,177,310,90,319,229,28,-15.9,38.5,12.2,856,405,67,39.61,1216
"785",82449489,45.5168133333,-122.7132783333,-9999,11.2,19,3.6,15.3,1148,200,18.5,94.6,80,2474,2649,169,308,92,318,226,30,-16.1,38.5,12.3,854,402,67,41.34,1194
"786",82486150,49.3408256,-123.2262912,-9999,9.3,17,2.4,14.6,1702,357,11.4,47.5,125,1927,3235,74,295,92,311,219,82,-17.8,34,-9999,609,114,76,122.01,837
"787",82492592,45.5165995899,-122.713982787,-9999,11.2,18.9,3.6,15.3,1149,201,18.4,94.5,80,2471,2652,168,308,92,318,226,30,-16.2,38.5,12.3,854,402,67,41.53,1192
"788",82494077,45.516205,-122.71435,-9999,11.2,18.9,3.6,15.3,1150,201,18.4,94.4,81,2469,2654,168,308,92,318,226,30,-16.2,38.5,12.3,854,401,67,41.64,1190
"789",82693780,45.51645,-122.7148616667,-9999,11.2,18.9,3.6,15.3,1151,201,18.4,94.3,81,2468,2655,168,308,92,318,225,31,-16.2,38.5,12.3,854,401,67,41.74,1190
"790",82696271,45.5164983181,-122.7148997428,-9999,11.2,18.9,3.6,15.3,1151,201,18.4,94.3,81,2468,2655,168,308,92,318,225,31,-16.2,38.5,12.3,854,401,67,41.75,1190
"791",82745879,47.7608205203,-122.477416649,-9999,10.9,17.8,4.3,13.5,991,179,21.1,99.5,72,2337,2699,118,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.79,1062
"792",82752477,45.5179226585,-122.7133889963,-9999,11.2,19,3.6,15.3,1147,200,18.5,94.7,80,2478,2645,170,308,92,318,226,30,-16.1,38.5,12.3,854,402,67,41.28,1196
"793",82892092,46.9332716667,-122.2665416667,-9999,10,17.5,2.9,14.6,1064,244,18.8,71.7,103,2101,3018,96,286,114,303,189,37,-18.2,36.7,11.8,800,323,66,39.22,945
"794",82894831,46.9220866667,-122.2622216667,-9999,10,17.5,2.9,14.7,1066,246,18.7,71.3,104,2097,3029,96,284,116,303,187,38,-18.4,36.8,11.8,805,326,66,38.78,945
"795",83022098,47.5344543457,-122.3953664304,-9999,11,18,4.3,13.7,1002,180,20.9,99.5,72,2350,2693,123,315,82,321,239,22,-14.8,35.7,11.5,746,347,71,37.48,1076
"796",83096820,45.5254529622,-122.7157519385,-9999,11.3,19,3.7,15.3,1150,201,18.5,94.7,79,2491,2632,173,309,91,318,228,30,-16,38.5,12.2,855,401,67,41.48,1205
"797",83167574,47.862850721,-122.5146925451,-9999,10.4,17.1,4,13.1,911,183,22.4,93.3,78,2184,2841,86,309,88,316,228,22,-15.7,35.1,11.5,718,321,71,31.94,950
"798",83168797,47.8718109336,-122.5412038342,-9999,10.3,17,3.7,13.3,898,183,22.6,93,83,2140,2898,81,306,91,315,224,24,-16.2,35,11.1,717,322,71,30.99,926
"799",83196980,47.3112033333,-122.5389333333,-9999,11,18.2,4.2,14,1087,191,19.3,95.5,74,2384,2677,135,312,88,319,231,25,-15.2,36.6,11.3,781,360,69,42.55,1109
"800",83337382,50.21876491,-125.06637234,-9999,8.8,16.9,1.6,15.3,1654,360,11.4,47,154,1830,3411,72,276,109,298,189,107,-19.3,35.2,11.3,652,147,72,113.8,806
"801",83348427,47.7047427476,-122.0918460697,-9999,10.7,17.8,3.8,14,1121,242,18.5,73.9,81,2289,2778,117,309,90,317,227,28,-15.7,36.1,11.4,756,293,70,48.32,1046
"802",83348870,47.7190948239,-122.0511452577,-9999,10.2,17.4,3.3,14.1,1235,286,16.4,60.8,94,2154,2934,95,301,98,313,215,38,-16.7,35.6,11.5,743,240,70,62.02,962
"803",83350322,45.5080638889,-122.7157166667,-9999,11.1,18.8,3.5,15.3,1156,201,18.3,93.7,83,2441,2683,162,306,94,317,223,32,-16.4,38.5,12.4,853,401,67,42.37,1172
"804",83415556,47.55218,-122.25359,-9999,11.2,18.2,4.5,13.8,925,171,22.9,106.6,68,2428,2616,140,319,77,324,247,19,-14.3,36.1,11.4,752,365,71,28.7,1130
"805",83416123,45.4648849508,-122.3935955857,-9999,11,18.6,3.3,15.3,1524,294,13.8,63.2,86,2411,2710,150,303,98,314,216,43,-17,38,12.9,859,310,66,78.91,1150
"806",83443772,50.22302605,-125.06740439,-9999,8.8,16.9,1.6,15.3,1671,364,11.3,46.5,155,1823,3422,71,276,109,298,188,109,-19.3,35.2,11.3,651,144,72,115.59,802
"807",83452082,50.22266156,-125.06764866,-9999,8.8,16.9,1.6,15.3,1669,363,11.3,46.5,155,1824,3421,71,276,109,298,188,109,-19.3,35.2,11.3,651,145,72,115.45,802
"808",83472951,45.5110972222,-122.7153444444,-9999,11.1,18.9,3.5,15.3,1154,201,18.3,93.9,82,2450,2673,164,307,93,317,224,31,-16.3,38.5,12.3,853,400,67,42.16,1179
"809",83473193,45.5182737383,-122.7175647765,-9999,11.2,18.9,3.6,15.3,1156,201,18.3,94,81,2463,2660,166,307,92,318,225,31,-16.2,38.5,12.3,854,400,67,42.32,1187
"810",83473813,45.508175,-122.7132222222,-9999,11.1,18.9,3.5,15.3,1153,201,18.3,93.9,82,2446,2678,163,306,94,317,223,32,-16.4,38.5,12.3,853,400,67,42.08,1176
"811",83562291,45.5115426239,-122.7116828907,-9999,11.2,18.9,3.6,15.3,1149,200,18.4,94.3,81,2461,2663,166,307,93,317,225,31,-16.2,38.5,12.3,853,402,67,41.54,1185
"812",83563381,45.5113445539,-122.7121949884,-9999,11.2,18.9,3.6,15.3,1150,201,18.4,94.3,81,2459,2665,166,307,93,317,225,31,-16.3,38.5,12.3,853,402,67,41.64,1184
"813",83566783,45.5110283884,-122.71904321,-9999,11.1,18.8,3.5,15.3,1160,202,18.2,93.5,83,2442,2682,162,306,94,317,223,32,-16.4,38.5,12.4,853,401,67,42.73,1173
"814",83732062,48.5167539341,-123.3677906068,-9999,10,16.6,4,12.6,879,142,22.7,117.5,85,2037,2990,69,313,83,316,234,26,-14.5,34.5,11.4,667,347,74,34.21,857
"815",83800854,50.0874376,-125.3144324,-9999,8.9,16.9,1.6,15.3,1538,310,12.3,54.5,153,1838,3401,73,277,108,298,190,100,-19.2,35.1,10.9,655,187,72,102.09,810
"816",83809392,45.517306,-122.718998,-9999,11.1,18.9,3.6,15.3,1160,202,18.2,93.7,82,2456,2667,165,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.69,1182
"817",83810196,45.517306,-122.718998,-9999,11.1,18.9,3.6,15.3,1160,202,18.2,93.7,82,2456,2667,165,307,93,317,224,31,-16.3,38.4,12.3,853,400,67,42.69,1182
"818",83891414,49.2857816667,-124.37188,-9999,9,16.9,2.2,14.8,1126,200,16.9,84.7,137,1864,3335,72,282,107,302,195,67,-18.3,34.6,11.4,648,268,73,62.05,816
"819",83895855,49.2864416667,-124.3712366667,-9999,9,16.9,2.2,14.7,1124,200,17,84.8,137,1866,3332,73,283,107,302,195,66,-18.3,34.6,11.4,648,270,73,61.77,817
"820",83895856,49.2864566667,-124.3712516667,-9999,9,16.9,2.2,14.7,1124,200,17,84.8,137,1866,3332,73,283,107,302,195,66,-18.3,34.6,11.4,648,270,73,61.77,817
"821",83897208,49.2859562099,-124.3714820418,-9999,9,16.9,2.2,14.7,1125,200,16.9,84.7,137,1864,3334,72,282,107,302,195,67,-18.3,34.6,11.4,648,268,73,61.94,817
"822",83897209,49.2861233333,-124.3717433333,-9999,9,16.9,2.2,14.7,1125,200,16.9,84.8,137,1865,3333,73,283,107,302,195,67,-18.3,34.6,11.4,648,269,73,61.88,817
"823",84069353,48.6847490073,-122.9240437412,-9999,9.9,16.3,3.7,12.6,773,168,25.7,97.1,88,2001,3028,62,310,85,317,231,22,-15.3,34.1,11.6,657,307,74,24.62,826
"824",84087144,48.6234672731,-122.8547254704,-9999,9.8,16.1,3.7,12.5,757,169,26.1,95.6,90,1974,3058,58,309,86,317,231,23,-15.4,33.7,-9999,652,300,74,23.62,808
"825",84142481,49.3240659,-122.93885,-9999,9.6,17.4,2.4,15,1953,410,10,42.5,121,2024,3139,90,297,90,312,222,89,-17.8,34.7,11.5,636,102,75,144.06,907
"826",84264013,47.7612003638,-122.4776887895,-9999,10.9,17.8,4.3,13.5,991,179,21.1,99.5,72,2337,2699,118,315,82,321,239,22,-14.9,35.7,-9999,740,342,71,36.82,1062
"827",84320891,45.5113843969,-122.7195812949,-9999,11.1,18.8,3.5,15.3,1160,202,18.2,93.4,83,2441,2682,161,306,94,317,223,32,-16.4,38.5,12.4,853,401,67,42.82,1172
"828",84321788,45.5112442933,-122.7196410579,-9999,11.1,18.8,3.5,15.3,1161,202,18.2,93.4,83,2441,2682,161,306,94,317,223,32,-16.4,38.5,12.4,853,401,67,42.83,1172
"829",84365621,45.5373633333,-123.00249445,-9999,11.3,19,3.8,15.1,1000,162,21.3,117.4,76,2484,2628,171,304,99,312,213,26,-16.2,39,12.2,889,485,65,22.59,1198
"830",84613520,49.109674,-122.760646,-9999,9.8,17.3,2.6,14.7,1459,309,13.6,56,111,2074,3062,90,298,91,310,219,59,-17.7,35.1,11.5,669,177,73,91.75,924
"831",84620183,45.351016,-121.968278,-9999,8.2,16.2,0.6,15.7,2276,434,8,37.4,183,1702,3598,53,251,133,293,160,209,-22.3,35.1,13.6,759,175,67,168.45,714
"832",84648895,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"833",84733991,48.4723731287,-122.4458573386,-9999,10,16.5,3.4,13.1,819,210,24.4,78.7,90,2046,2997,68,302,95,310,215,23,-16.8,35,11.5,711,296,70,23.46,862
"834",84769737,54.3168503232,-130.3200381249,-9999,6.8,13.5,0.2,13.3,2871,828,5.8,16.3,215,1234,4085,28,257,117,296,178,272,-22.4,30,-9999,444,0,78,254.34,402
"835",84932614,49.3537686,-123.2678987,-9999,9.6,17.2,2.7,14.5,1585,326,12.4,52.9,113,2007,3127,84,302,86,314,228,65,-16.9,34.2,11.9,612,132,77,109.72,886
"836",84940086,45.570525,-122.1253444444,-9999,10.1,17.8,2.4,15.3,2168,406,9.3,43.7,111,2150,3002,106,289,111,308,198,91,-18.5,37,12.7,813,207,67,150.38,988
"837",84968283,45.778175,-122.6704033333,-9999,11,18.5,3.6,15,1185,226,17.7,82,81,2410,2691,146,302,99,312,213,31,-16.8,38.2,12.4,858,374,66,44.82,1142
"838",85000753,47.631705,-122.3130716667,-9999,10.9,17.8,4.2,13.7,943,182,22.1,98.2,74,2330,2713,118,315,82,321,240,21,-14.9,35.7,11.4,738,339,71,32.41,1061
"839",85035731,47.1332083333,-122.8002383333,-9999,10.5,17.8,3.7,14.2,1211,211,17,84.8,85,2244,2835,113,297,105,309,204,35,-16.5,36.9,11.5,807,361,67,53.08,1023
"840",85039935,47.24763,-122.49292,-9999,10.6,17.8,3.8,14,1043,203,19.7,87.6,83,2254,2815,111,303,97,314,217,28,-16.2,36.2,5.1,775,343,69,39.48,1025
"841",85298626,48.9724433333,-125.6077666667,-9999,9.1,14.4,4.3,10.1,3269,664,5.8,21.7,84,1707,3247,27,312,84,320,236,93,-14.3,31.2,-9999,542,0,78,285.31,597
"842",85409524,49.07611,-125.8455666667,-9999,9.1,14.5,4.2,10.3,3218,652,5.9,22.3,86,1720,3235,28,309,87,317,230,93,-14.8,31.6,11.2,561,0,77,278.39,611
"843",85418178,49.63255944,-125.52924102,-9999,7.2,15.9,-0.4,16.3,2046,331,8.4,48.1,259,1501,3959,43,236,134,288,155,306,-23.2,34.3,10.9,626,172,71,155.76,632
"844",85418346,49.87408824,-126.16391271,-9999,7.1,15.6,-0.1,15.7,2904,478,5.9,32.7,253,1464,3979,39,239,133,288,155,420,-22.5,34,10.3,614,95,71,242.84,606
