OID_,Field1,ID2,lat,long,el,RASTERVALU,VAT_Mapuni,VAT_Mapu_1,muaggatt_O,muaggatt_m,muaggatt_1,muaggatt_2,muaggatt_s,muaggatt_3,muaggatt_b,muaggatt_w,muaggatt_4,muaggatt_f,muaggatt_5,muaggatt_p,muaggatt_a,muaggatt_6,muaggatt_7,muaggatt_8,muaggatt_d,muaggatt_9,muaggatt_h,muaggatt_i,muaggat_10,muaggatt_n,muaggat_11,muaggatt_e,muaggat_12,muaggat_13,muaggat_14,muaggat_15,muaggat_16,muaggat_17,muaggat_18,muaggat_19,muaggat_20,muaggat_21,muaggat_22,muaggatt_u,muaggat_23,muaggat_24,muaggat_25,muaggat_26,muaggat_27,component_,component1,componen_1,componen_2,componen_3,componen_4,componen_5,componen_6,componen_7,componen_8,componen_9,compone_10,compone_11,compone_12,compone_13,compone_14,compone_15,compone_16,compone_17,compone_18,compone_19,compone_20,compone_21,compone_22,compone_23,compone_24,compone_25,compone_26,compone_27,compone_28,compone_29,compone_30,compone_31,compone_32,compone_33,compone_34,compone_35,compone_36,compone_37,compone_38,compone_39,compone_40,compone_41,compone_42,compone_43,compone_44,compone_45,compone_46,compone_47,compone_48,compone_49,compone_50,compone_51,compone_52,compone_53,compone_54,compone_55,compone_56,compone_57,compone_58,compone_59,compone_60,compone_61,compone_62,compone_63,compone_64,compone_65,compone_66,compone_67,compone_68,compone_69,compone_70,compone_71,compone_72,compone_73,compone_74,compone_75,compone_76,compone_77,compone_78,compone_79,compone_80,compone_81,compone_82,compone_83,compone_84,compone_85,compone_86,compone_87,compone_88,compone_89,compone_90,compone_91,compone_92,compone_93,compone_94,compone_95,compone_96,compone_97,compone_98,compone_99,compon_100,compon_101,compon_102,compon_103,compon_104,compon_105,compon_106,compon_107,compon_108
293,1148,96253893,45.572490112099999,-122.728009968999999,.,61842.0000000,384422.000000000000000,61842,3122,51A,"Urban land-Latourell complex, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,-9999,-9999,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,-9999,Well drained,-9999,-9999,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61842,8726,-9999,40,-9999,Latourell,Series,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,15.0000000,69.0000000,122.0000000,-9999,-9999,-9999,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,165,188,210,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61842,20854314
294,1149,96260488,45.590871967299996,-122.750630043000001,.,61842.0000000,384422.000000000000000,61842,3122,51A,"Urban land-Latourell complex, 0 to 3 percent slopes",-9999,2.0000000,2.0000000,-9999,-9999,-9999,None,None,0,4.5000000,9.0000000,18.0000000,26.1200008,-9999,Well drained,-9999,-9999,50,8,50,Not rated,Not rated,Not limited,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.0160000,Not rated,0,0.1070000,61842,8726,-9999,40,-9999,Latourell,Series,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,4,56,5,-9999,-9999,-9999,-9999,No,Well drained,15.0000000,69.0000000,122.0000000,-9999,-9999,-9999,terraces,0.2300000,0.2300000,0.3000000,11.0000000,12.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,165,188,210,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,Low,"Fine-loamy, mixed, mesic Ultic Haploxeralfs",Alfisols,Xeralfs,Haploxeralfs,Ultic Haploxeralfs,fine-loamy,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61842,20854314
295,1150,96264266,45.533093476300003,-122.806887031000002,.,61513.0000000,460304.000000000000000,61513,2742,45B,"Woodburn silt loam, 3 to 7 percent slopes",-9999,5.0000000,5.0000000,-9999,64,81,None,None,1,5.0100002,9.9899998,19.8999996,29.8899994,Moderately well drained,Moderately well drained,C,2,85,2,85,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Somewhat limited,0.0450000,Moderate,1,1.0000000,61513,8097,-9999,1,-9999,Dayton,Series,No,-9999,-9999,0.0000000,1.0000000,1.0000000,-9999,-9999,-9999,-9999,3,56,5,-9999,-9999,-9999,Wooded under natural conditions,Yes,Poorly drained,46.0000000,84.0000000,122.0000000,-9999,-9999,-9999,terraces,0.3000000,0.3000000,0.3700000,10.0000000,11.0000000,12.0000000,1016,1143,1270,-9999,-9999,-9999,165,188,210,4,w,-9999,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,D,Moderate,Moderate,"Fine, smectitic, mesic Typic Albaqualfs",Alfisols,Aqualfs,Albaqualfs,Typic Albaqualfs,fine,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61513,20855541
296,1151,96412200,43.648209437900000,-123.852224350000000,.,66695.0000000,1108595.000000000000000,66695,7205,253G,"Umpcoos-Rock outcrop-Damewood complex, 60 to 90 percent slopes",-9999,75.0000000,75.0000000,0,-9999,-9999,None,None,0,3.8900001,5.8800001,6.9299998,6.9299998,Well drained,Well drained,D,-9999,80,7,55,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,66695,18285,-9999,20,-9999,Damewood,Series,Yes,-9999,-9999,60.0000000,75.0000000,90.0000000,-9999,-9999,-9999,-9999,2,38,7,-9999,-9999,-9999,-9999,No,Well drained,61.0000000,366.0000000,671.0000000,338,138,293,"mountains, mountains",0.0900000,0.2300000,0.2300000,7.0000000,10.0000000,12.0000000,1778,2286,2794,-9999,-9999,-9999,145,193,240,7,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,Moderate,"Loamy-skeletal, mixed, mesic Pachic Haplumbrepts",Inceptisols,Umbrepts,Haplumbrepts,Pachic Haplumbrepts,loamy-skeletal,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,66695,20865790
297,1154,96476929,43.370249240500002,-124.213650673999993,.,61231.0000000,118058.000000000000000,61231,7443,57,"Udorthents, level",-9999,1.0000000,1.0000000,-9999,-9999,-9999,None,None,0,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,Poorly drained,Poorly drained,-9999,-9999,100,-9999,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,-9999.0000000,Not rated,0,-9999.0000000,61231,18739,-9999,100,-9999,Udorthents,Taxon above family,Yes,-9999,-9999,0.0000000,1.0000000,1.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Unranked,Poorly drained,0.0000000,10.0000000,140.0000000,-9999,-9999,-9999,"flood plains, marshes, tidal flats",-9999.0000000,-9999.0000000,-9999.0000000,11.0000000,11.0000000,12.0000000,1465,1635,1650,-9999,-9999,-9999,255,275,290,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Udorthents,Entisols,Orthents,Udorthents,-9999,not used,-9999,-9999,not used,not used,-9999,-9999,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61231,20854171
298,1155,96483487,43.177221786200001,-124.189933240000002,.,61195.0000000,213608.000000000000000,61195,7410,41,Nestucca silt loam,-9999,2.0000000,1.9000000,-9999,38,38,Frequent,Frequent,8,5.0000000,9.9899998,19.7700005,27.6800003,Somewhat poorly drained,Somewhat poorly drained,C/D,3,80,3,80,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.8770000,Slight,12,1.0000000,61195,18680,-9999,4,-9999,Chetco,Series,No,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,5,38,7,-9999,-9999,-9999,Wooded under natural conditions,Yes,Very poorly drained,0.0000000,6.0000000,12.0000000,-9999,-9999,-9999,"deltas, flood plains",0.1600000,0.2300000,0.2300000,11.0000000,12.0000000,12.0000000,1524,1778,2032,-9999,-9999,-9999,200,220,240,4,w,-9999,4,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,D,Moderate,High,"Fine, mixed, nonacid, isomesic Typic Tropaquepts",Inceptisols,Aquepts,Tropaquepts,Typic Tropaquepts,fine,-9999,-9999,nonacid,isomesic,Typic,isomesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61195,20854114
299,1156,96517215,43.958706524199997,-124.104625583000001,.,62666.8984375,156250.000000000000000,62667,6342,37C,"Cupola cobbly loam, 3 to 12 percent slopes",-9999,8.0000000,8.0000000,-9999,-9999,-9999,None,None,0,4.4499998,7.6999998,14.0100002,20.0100002,Well drained,Well drained,B,-9999,85,6,85,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Somewhat limited,0.0510000,Slight,0,0.9800000,62667,16497,-9999,85,-9999,Cupola,Series,Yes,-9999,-9999,3.0000000,8.0000000,12.0000000,-9999,-9999,-9999,-9999,3,38,7,-9999,-9999,-9999,-9999,No,Well drained,305.0000000,534.0000000,762.0000000,158,270,23,"mountains, terraces",0.1600000,0.1600000,0.2300000,8.0000000,9.0000000,10.0000000,1651,1905,2159,-9999,-9999,-9999,120,140,160,6,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Moderate,High,"Medial-skeletal, mesic Entic Dystrandepts",Inceptisols,Andepts,Dystrandepts,Entic Dystrandepts,medial-skeletal,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,62667,20857678
300,1157,96538903,43.178349884900001,-123.807567581000001,.,61199.0000000,1126667.000000000000000,61199,7414,44E,"Preacher-Blachly association, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,-9999,-9999,-9999,None,None,0,7.6100001,13.4700003,21.9400005,30.0400009,Well drained,Well drained,B,-9999,85,6,85,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,61199,18691,-9999,60,-9999,Preacher,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Well drained,76.0000000,495.0000000,914.0000000,180,0,180,"mountain slopes, mountains, ridges, rotational slides",0.1600000,0.1600000,0.2300000,7.0000000,10.0000000,12.0000000,1524,2032,2540,-9999,-9999,-9999,110,155,200,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,Moderate,"Fine-loamy, mixed, mesic Typic Haplumbrepts",Inceptisols,Umbrepts,Haplumbrepts,Typic Haplumbrepts,fine-loamy,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,61199,20854125
301,1158,96540895,44.652846948600001,-124.053106717999995,.,64740.0000000,43212.000000000000000,64740,4806,59C,"Urban land-Nelscott complex, 0 to 12 percent slopes",-9999,6.0000000,5.9000001,-9999,84,-9999,None,None,5,3.7600000,8.4499998,14.3599997,14.3599997,-9999,Moderately well drained,-9999,-9999,90,8,55,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.1430000,Not rated,5,-9999.0000000,64740,12127,-9999,30,-9999,Nelscott,Series,Yes,-9999,-9999,0.0000000,6.0000000,12.0000000,-9999,-9999,-9999,-9999,3,48,6,-9999,-9999,-9999,-9999,No,Moderately well drained,15.0000000,46.0000000,76.0000000,-9999,-9999,-9999,marine terraces,0.1600000,0.1600000,0.2300000,9.0000000,10.0000000,11.0000000,1524,1778,2032,-9999,-9999,-9999,180,210,240,3,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Moderate,High,"Fine-loamy over sandy or sandy-skeletal, mixed, isomesic, ortstein Typic Haplorthods",Spodosols,Orthods,Haplorthods,Typic Haplorthods,fine-loamy over sandy or sandy-skeletal,-9999,-9999,not used,isomesic,Aquic,isomesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,64740,20857525
302,1159,96541341,43.731619999999999,-122.442750000000004,.,62590.0000000,131642.000000000000000,62590,6265,119,Salem-Urban land complex,-9999,2.0000000,2.0000000,-9999,-9999,-9999,None,None,0,3.4300001,6.6799998,10.1199999,12.1199999,Well drained,Well drained,B,2,50,2,50,Somewhat limited,Not limited,Not limited,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Somewhat limited,Fair,Not rated,Somewhat limited,0.0240000,Slight,0,1.0000000,62590,16363,-9999,50,-9999,Salem,Series,Yes,-9999,-9999,0.0000000,2.0000000,3.0000000,-9999,-9999,-9999,-9999,3,48,6,-9999,-9999,-9999,-9999,No,Well drained,91.0000000,168.0000000,244.0000000,-9999,-9999,-9999,stream terraces,0.1600000,0.1600000,0.2300000,11.0000000,12.0000000,12.0000000,1016,1270,1524,-9999,-9999,-9999,165,188,210,2,s,-9999,2,s,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,Low,High,"Fine-loamy over sandy or sandy-skeletal, mixed, mesic Pachic Ultic Argixerolls",Mollisols,Xerolls,Argixerolls,Pachic Ultic Argixerolls,fine-loamy over sandy or sandy-skeletal,-9999,-9999,not used,mesic,Typic,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,62590,20857873
303,1160,96542433,43.739440000000002,-122.458430000000007,.,62648.0000000,243940.000000000000000,62648,6323,22,"Camas gravelly sandy loam, occasionally flooded",-9999,2.0000000,2.0000000,-9999,-9999,-9999,Occasional,Occasional,0,2.0000000,3.4400001,5.4400001,7.4400001,Excessively drained,Excessively drained,A,4,85,4,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Not limited,0.0000000,Slight,7,1.0000000,62648,16463,-9999,4,-9999,Fluvents,Taxon above family,No,-9999,-9999,0.0000000,1.0000000,2.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Wooded under natural conditions,Yes,Poorly drained,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,flood plains,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999.0000000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Mesic Fluvents,Entisols,Fluvents,-9999,-9999,not used,-9999,-9999,not used,mesic,-9999,mesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,62648,20857652
304,1161,96607092,44.632021453800000,-124.039653427999994,.,64618.0000000,953242.000000000000000,64618,4748,18G,"Fendall-Templeton silt loams, 35 to 60 percent slopes",-9999,48.0000000,48.0000000,101,-9999,-9999,None,None,0,8.4499998,15.6999998,25.3500004,30.2500000,Well drained,Well drained,C,-9999,80,6,80,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,64618,12020,-9999,35,-9999,Templeton,Series,Yes,-9999,-9999,35.0000000,48.0000000,60.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,-9999,-9999,-9999,No,Well drained,15.0000000,130.0000000,244.0000000,180,0,180,hillslopes,0.1600000,0.1600000,0.2300000,9.0000000,10.0000000,11.0000000,1778,2159,2540,-9999,-9999,-9999,160,185,210,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,Moderate,"Fine-silty, mixed, isomesic Andic Humitropepts",Inceptisols,Tropepts,Humitropepts,Andic Humitropepts,fine-silty,-9999,-9999,not used,isomesic,Typic,isomesic,-9999,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,64618,20857454
305,1170,96703914,45.184822291600000,-123.909992427000006,.,67160.0000000,34567.000000000000000,67160,2488,58C,"Knappa medial silt loam, 3 to 15 percent slopes",-9999,9.0000000,9.0000000,-9999,-9999,-9999,None,None,5,7.3299999,14.6199999,24.6200008,34.2799988,Well drained,Well drained,B,4,85,3,85,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Very limited,1.0000000,Severe,5,0.7440000,67160,7603,-9999,85,-9999,Knappa,Series,Yes,-9999,-9999,3.0000000,9.0000000,15.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,Grass/herbaceous cover,Tame pastureland,-9999,No,Well drained,6.0999999,48.7999992,167.6000061,203,270,338,"river valleys, fluviomarine terraces, stream terraces",0.0900000,0.1600000,0.2300000,9.3999996,10.0000000,11.1000004,2032,2286,2540,-9999,-9999,-9999,160,210,260,3,e,-9999,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,High,"Fine-silty, isotic, isomesic Andic Dystrudepts",Inceptisols,Udepts,Dystrudepts,Andic Dystrudepts,fine-silty,-9999,not used,not used,isomesic,Typic,isomesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,67160,20855053
306,1171,96714334,45.426979871900002,-123.805674612000004,.,67246.0000000,33221.000000000000000,67246,2550,76A,"Nestucca silt loam, 0 to 3 percent slopes",-9999,1.0000000,1.0000000,-9999,36,36,Frequent,Frequent,5,5.0000000,10.0000000,20.0000000,29.0799999,Somewhat poorly drained,Somewhat poorly drained,B/D,3,90,3,90,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.9240000,Slight,5,1.0000000,67246,7727,-9999,90,-9999,Nestucca,Series,Yes,-9999,-9999,0.0000000,1.0000000,3.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,Grass/herbaceous cover,Tame pastureland,-9999,No,Somewhat poorly drained,3.0000000,32.0000000,61.0000000,-9999,-9999,-9999,"flood plains, river valleys",0.1600000,0.2300000,0.2300000,9.3999996,10.0000000,11.1000004,2032,2286,2540,-9999,-9999,-9999,160,210,260,3,w,-9999,3,w,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,None,0,0,0,-9999,-9999,-9999,B/D,High,High,"Fine-silty, mixed, superactive, acid, isomesic Fluvaquentic Humaquepts",Inceptisols,Aquepts,Humaquepts,Fluvaquentic Humaquepts,fine-silty,not used,superactive,acid,isomesic,Typic,isomesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,67246,20855064
307,1172,96720884,45.761233834599999,-123.957856781999993,.,67123.0000000,482616.000000000000000,67123,2457,31E,"Tolovana-Templeton medial silt loams, 30 to 60 percent slopes",-9999,45.0000000,45.0000000,150,-9999,-9999,None,None,0,9.5200005,18.3999996,28.7099991,38.5000000,Well drained,Well drained,C,-9999,75,6,75,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Very limited,1.0000000,Severe,0,1.0000000,67123,7538,-9999,25,-9999,Templeton,Series,Yes,-9999,-9999,30.0000000,45.0000000,60.0000000,-9999,-9999,-9999,-9999,4,48,6,-9999,Tree cover,Conifers,-9999,No,Well drained,15.1999998,282.0000000,548.5999756,180,0,180,"mountains, mountain slopes, hillslopes",0.0900000,0.0900000,0.2300000,7.8000002,9.3999996,11.1000004,2032,2413,2794,-9999,-9999,-9999,120,165,210,6,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,Low,0,0,0,-9999,-9999,-9999,B,High,High,"Fine-silty, isotic, isomesic Andic Dystrudepts",Inceptisols,Udepts,Dystrudepts,Andic Dystrudepts,fine-silty,not used,not used,not used,isomesic,Typic,isomesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,67123,20855043
308,1173,96739254,45.318217909600001,-123.922551870000007,.,67248.0000000,66162.000000000000000,67248,2552,81B,"Quillamook complex, 0 to 7 percent slopes",-9999,3.0000000,3.0000000,-9999,-9999,-9999,None,None,2,9.8699999,19.7299995,35.0000000,42.3100014,Well drained,Well drained,B,3,85,2,85,Not limited,Not limited,Not limited,Very limited,Very limited,Somewhat limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Not limited,0.0230000,Moderate,2,0.7640000,67248,7731,-9999,25,-9999,Quillamook,Series,Yes,-9999,-9999,0.0000000,3.0000000,7.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Well drained,6.0000000,15.0000000,61.0000000,-9999,-9999,-9999,"river valleys, stream terraces",0.0200000,0.0900000,0.2300000,9.3999996,10.0000000,11.1000004,2032,2286,2540,-9999,-9999,-9999,160,210,260,2,e,-9999,3,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,B,High,High,"Medial, ferrihydritic, isomesic Pachic Melanudands",Andisols,Udands,Melanudands,Pachic Melanudands,medial,not used,not used,not used,isomesic,Typic,isomesic,ninth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,67248,20855070
309,1174,96798237,46.189828183700001,-123.811807482999995,.,60930.0000000,130593.000000000000000,60930,88,71C,"Walluski medial silt loam, 7 to 15 percent slopes",-9999,11.0000000,10.6000004,-9999,69,69,None,None,5,8.0400000,13.7200003,23.6299992,33.6300011,Moderately well drained,Moderately well drained,C,4,85,3,85,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Very limited,1.0000000,Severe,5,0.9570000,60930,180,-9999,85,-9999,Walluski,Series,Yes,-9999,-9999,7.0000000,11.0000000,15.0000000,-9999,-9999,-9999,-9999,5,48,6,-9999,-9999,-9999,-9999,No,Moderately well drained,6.0999999,48.7999992,91.4000015,248,293,338,"river valleys, stream terraces",0.1600000,0.1600000,0.2300000,9.3999996,10.0000000,11.1000004,2032,2286,2540,-9999,-9999,-9999,160,210,260,3,e,-9999,4,e,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,None,0,0,0,-9999,-9999,-9999,C,Moderate,High,"Fine-silty, isotic, isomesic Andic Oxyaquic Dystrudepts",Inceptisols,Udepts,Dystrudepts,Andic Oxyaquic Dystrudepts,fine-silty,not used,not used,not used,isomesic,Oxyaquic,isomesic,tenth edition,-9999,-9999,-99,-99,-9999,-9999,N/A,N/A,-99,-9999,-9999,-9999,60930,20853539
