OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey
665,1395,107503341,47.523485039999997,-122.204929699999994,.,,1389427.0000000,,1389427,,InC,"Indianola loamy sand, 5 to 15 percent slopes",,8.0000000,7.9000001,,,,,,2,3.4800000,5.3400002,7.7800002,9.6899996,Somewhat excessively drained,Somewhat excessively drained,A,4,85,4,85,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.7640000,Moderate,2,1.0000000,1389427,,,85,,Indianola,Series,Yes,,,5.0000000,8.0000000,15.0000000,21,40,49,,5,134,2,,,,,No,Somewhat excessively drained,0.0000000,100.0000000,300.0000000,180,0,180,"eskers, kames, outwash plains, terraces",,0.2300000,,9.0000000,9.5000000,10.0000000,750,1150,2050,,,,170,190,210,4,s,,4,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Isotic, mesic Dystric Xeropsamments",Entisols,Psamments,Xeropsamments,Dystric Xeropsamments,not used,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389427,20797161
666,1396,107505113,47.527585320000000,-122.194605080000002,.,,1389423.0000000,,1389423,,EvC,"Everett very gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,10.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,1389423,,,80,,Everett,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389423,20797151
667,1397,107505451,47.526405259999997,-122.193755809999999,.,,1389447.2500000,,1389447,,RaC,"Ragnar fine sandy loam, 6 to 15 percent slopes",,11.0000000,11.0000000,,,,None,None,0,3.5000000,7.0000000,12.0799999,16.0799999,Well drained,Well drained,A,,98,3,98,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0030000,Moderate,0,1.0000000,1389447,,,98,,Ragnar,Series,Yes,,,6.0000000,11.0000000,15.0000000,,,,,3,134,2,,,,,No,Well drained,91.0000000,198.0000000,305.0000000,180,0,180,"eskers, kames, terraces",,0.2300000,,10.0000000,11.0000000,12.0000000,889,1270,1651,,,,150,180,210,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Coarse-loamy over sandy or sandy-skeletal, isotic over mixed, mesic Vitrandic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Vitrandic Dystroxerepts,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389447,20797343
668,1398,107505981,47.526428090000003,-122.193946920000002,.,,1389424.3750000,,1389424,,EvD,"Everett very gravelly sandy loam, 15 to 30 percent slopes",,20.0000000,20.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5380000,Severe,0,1.0000000,1389424,,,80,,Everett,Series,Yes,,,15.0000000,20.0000000,30.0000000,15,15,21,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389424,20797154
669,1399,107506213,47.525175879999999,-122.194302649999997,.,,1389408.0000000,,1389408,,AgD,"Alderwood gravelly sandy loam, 15 to 30 percent slopes",,20.0000000,18.2000008,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Very limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5440000,Severe,5,1.0000000,1389408,,,85,,Alderwood,Series,Yes,,,15.0000000,20.0000000,30.0000000,15,15,21,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389408,20797143
670,1400,107506569,47.524578409999997,-122.193908030000003,.,,1389407.0000000,,1389407,,AgC,"Alderwood gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,9.1999998,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Somewhat limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0950000,Moderate,5,1.0000000,1389407,,,85,,Alderwood,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389407,20797138
671,1401,107507103,47.521453430000001,-122.188826010000000,.,,1389408.0000000,,1389408,,AgD,"Alderwood gravelly sandy loam, 15 to 30 percent slopes",,20.0000000,18.2000008,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Very limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5440000,Severe,5,1.0000000,1389408,,,85,,Alderwood,Series,Yes,,,15.0000000,20.0000000,30.0000000,15,15,21,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389408,20797143
672,1402,107508353,47.521451229999997,-122.188431899999998,.,,1389408.0000000,,1389408,,AgD,"Alderwood gravelly sandy loam, 15 to 30 percent slopes",,20.0000000,18.2000008,,65,,None,None,5,2.7300000,5.0000000,8.1099997,8.6599998,Moderately well drained,Moderately well drained,B,,100,4,85,Very limited,Very limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Somewhat limited,0.5440000,Severe,5,1.0000000,1389408,,,85,,Alderwood,Series,Yes,,,15.0000000,20.0000000,30.0000000,15,15,21,,3,56,5,,,,,No,Moderately well drained,15.0000000,130.0000000,245.0000000,180,0,180,"hills, plains, ridges",,0.2300000,,9.0000000,10.0000000,11.0000000,635,1080,1524,,,,160,200,240,4,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,High,"Loamy-skeletal, isotic, mesic Aquic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Aquic Dystroxerepts,loamy-skeletal,not used,not used,not used,mesic,Aquic,mesic,eleventh edition,,,,,,,N/A,N/A,,,,,1389408,20797143
673,1403,107509358,47.508081359999998,-122.196244910000004,.,,1389427.0000000,,1389427,,InC,"Indianola loamy sand, 5 to 15 percent slopes",,8.0000000,7.9000001,,,,,,2,3.4800000,5.3400002,7.7800002,9.6899996,Somewhat excessively drained,Somewhat excessively drained,A,4,85,4,85,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.7640000,Moderate,2,1.0000000,1389427,,,85,,Indianola,Series,Yes,,,5.0000000,8.0000000,15.0000000,21,40,49,,5,134,2,,,,,No,Somewhat excessively drained,0.0000000,100.0000000,300.0000000,180,0,180,"eskers, kames, outwash plains, terraces",,0.2300000,,9.0000000,9.5000000,10.0000000,750,1150,2050,,,,170,190,210,4,s,,4,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Isotic, mesic Dystric Xeropsamments",Entisols,Psamments,Xeropsamments,Dystric Xeropsamments,not used,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389427,20797161
674,1404,107509505,47.502579879999999,-122.176618430000005,.,,1389411.0000000,,1389411,,AmC,"Arents, Alderwood material, 6 to 15 percent slopes",,11.0000000,11.0000000,,56,,None,None,0,2.2500000,4.5000000,5.9400001,5.9400001,Moderately well drained,Moderately well drained,B/D,,100,4,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0360000,Moderate,0,1.0000000,1389411,,,100,,Arents,Taxon above family,Yes,,Alderwood material,6.0000000,11.0000000,15.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,120.0000000,200.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,150,175,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,Mesic Arents,Entisols,Arents,,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389411,20797256
675,1405,107509716,47.502577140000000,-122.176579739999994,.,,1389411.0000000,,1389411,,AmC,"Arents, Alderwood material, 6 to 15 percent slopes",,11.0000000,11.0000000,,56,,None,None,0,2.2500000,4.5000000,5.9400001,5.9400001,Moderately well drained,Moderately well drained,B/D,,100,4,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0360000,Moderate,0,1.0000000,1389411,,,100,,Arents,Taxon above family,Yes,,Alderwood material,6.0000000,11.0000000,15.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,120.0000000,200.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,150,175,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,Mesic Arents,Entisols,Arents,,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389411,20797256
676,1406,107509934,47.503857840000002,-122.177156929999995,.,,1389411.0000000,,1389411,,AmC,"Arents, Alderwood material, 6 to 15 percent slopes",,11.0000000,11.0000000,,56,,None,None,0,2.2500000,4.5000000,5.9400001,5.9400001,Moderately well drained,Moderately well drained,B/D,,100,4,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0360000,Moderate,0,1.0000000,1389411,,,100,,Arents,Taxon above family,Yes,,Alderwood material,6.0000000,11.0000000,15.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,120.0000000,200.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,150,175,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,Mesic Arents,Entisols,Arents,,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389411,20797256
677,1407,107510152,47.503788999999998,-122.177255000000002,.,,1389411.0000000,,1389411,,AmC,"Arents, Alderwood material, 6 to 15 percent slopes",,11.0000000,11.0000000,,56,,None,None,0,2.2500000,4.5000000,5.9400001,5.9400001,Moderately well drained,Moderately well drained,B/D,,100,4,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0360000,Moderate,0,1.0000000,1389411,,,100,,Arents,Taxon above family,Yes,,Alderwood material,6.0000000,11.0000000,15.0000000,,,,,3,56,5,,,,,No,Moderately well drained,15.0000000,120.0000000,200.0000000,180,0,180,till plains,,0.3000000,,10.0000000,10.0000000,10.0000000,889,1207,1524,,,,150,175,200,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,Mesic Arents,Entisols,Arents,,,not used,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,1389411,20797256
678,1408,107511981,47.518404750000002,-122.157022420000004,.,,1389423.0000000,,1389423,,EvC,"Everett very gravelly sandy loam, 8 to 15 percent slopes",,10.0000000,10.0000000,,,,,,0,2.9000001,4.7100000,6.8000002,8.3000002,Somewhat excessively drained,Somewhat excessively drained,A,,100,4,80,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0930000,Moderate,0,1.0000000,1389423,,,80,,Everett,Series,Yes,,,8.0000000,10.0000000,15.0000000,21,37,40,,3,48,6,,,,,No,Somewhat excessively drained,10.0000000,125.0000000,275.0000000,180,0,180,"eskers, kames, moraines, outwash plains",,0.2300000,,9.0000000,10.0000000,11.0000000,900,1050,2300,,,,180,220,240,4,s,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389423,20797151
679,1409,107514370,47.490633920000001,-122.223015270000005,.,,3113659.0000000,,3113659,,3057,"Urban land-Alderwood complex, 12 to 35 percent slopes",,25.0000000,22.6000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,1.0000000,Not rated,10,1.0000000,3113659,,,60,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,15,15,30,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3113659,20797185
680,1410,107515026,47.487392250699997,-122.218798957800004,.,,1389427.0000000,,1389427,,InC,"Indianola loamy sand, 5 to 15 percent slopes",,8.0000000,7.9000001,,,,,,2,3.4800000,5.3400002,7.7800002,9.6899996,Somewhat excessively drained,Somewhat excessively drained,A,4,85,4,85,Not limited,Not limited,Not limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Not limited,Fair,Fair,Somewhat limited,0.7640000,Moderate,2,1.0000000,1389427,,,85,,Indianola,Series,Yes,,,5.0000000,8.0000000,15.0000000,21,40,49,,5,134,2,,,,,No,Somewhat excessively drained,0.0000000,100.0000000,300.0000000,180,0,180,"eskers, kames, outwash plains, terraces",,0.2300000,,9.0000000,9.5000000,10.0000000,750,1150,2050,,,,170,190,210,4,s,,4,e,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Isotic, mesic Dystric Xeropsamments",Entisols,Psamments,Xeropsamments,Dystric Xeropsamments,not used,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,1389427,20797161
681,1411,107516067,47.483227679999999,-122.220536260000003,.,,3113671.0000000,,3113671,,5020,"Beausite-Alderwood-Urban land complex, 12 to 35 percent slopes",,25.0000000,23.7999992,91,65,,,None,5,3.0400000,4.9000001,7.2600002,7.2600002,Well drained,Moderately well drained,B,,100,6,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3113671,,,20,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3113671,20797245
682,1412,107516534,47.483707899999999,-122.220816999999997,.,,3113671.0000000,,3113671,,5020,"Beausite-Alderwood-Urban land complex, 12 to 35 percent slopes",,25.0000000,23.7999992,91,65,,,None,5,3.0400000,4.9000001,7.2600002,7.2600002,Well drained,Moderately well drained,B,,100,6,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3113671,,,20,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3113671,20797245
683,1413,107574347,47.244423451499998,-124.209486879400004,.,,2008971.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,1414,107655795,47.828153333300001,-124.264221666699996,.,,73757.0000000,,73757,,HKC,"Hoko gravelly silt loam, 0 to 15 percent slopes",,8.0000000,8.0000000,,61,61,None,None,0,3.6500001,6.9000001,10.3800001,10.3800001,Moderately well drained,Moderately well drained,C,,100,3,100,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Poor,Poor,Not limited,0.0000000,Moderate,0,1.0000000,73757,,,100,,Hoko,Series,Yes,,,0.0000000,8.0000000,15.0000000,,,,,3,48,6,,,,,No,Moderately well drained,30.0000000,150.0000000,300.0000000,180,0,180,"mountain slopes, plains",,0.2300000,,9.0000000,9.0000000,9.0000000,3429,3429,3429,,,,180,200,220,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,High,"Medial-skeletal, ferrihydritic, isomesic Aquic Durudands",Andisols,Udands,Durudands,Aquic Durudands,medial-skeletal,,,not used,isomesic,,isomesic,,,,,,,,N/A,N/A,,,,,73757,21207641
685,1415,107723837,48.402810449100002,-122.346715852599999,.,,74844.0000000,,74844,,57,"Field silt loam, protected",,2.0000000,2.0000000,,107,107,None,None,5,8.7500000,15.8000002,20.7800007,25.7600002,Moderately well drained,Moderately well drained,B,,100,2,90,Not limited,Somewhat limited,Not rated,Not rated,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Somewhat limited,0.0660000,Slight,10,0.0920000,74844,,,90,,Field,Series,Yes,,,0.0000000,2.0000000,3.0000000,,,,,5,56,5,,,,,No,Moderately well drained,3.0000000,9.0000000,15.0000000,180,0,180,"flood plains, river valleys",,0.3000000,,10.0000000,10.0000000,10.0000000,813,813,813,,,,160,185,210,2,w,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,B,Low,High,"Medial over sandy or sandy-skeletal, mixed, nonacid, mesic Aquic Xerofluvents",Entisols,Fluvents,Xerofluvents,Aquic Xerofluvents,medial over sandy or sandy-skeletal,,,nonacid,mesic,,mesic,,,,,,,,N/A,N/A,,,,,74844,21076836
686,1416,107733670,47.650328261200002,-122.395809139199997,.,,3064838.0000000,,3064838,,3057,"Urban land-Alderwood complex, 12 to 35 percent slopes",,25.0000000,22.6000004,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not rated,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,1.0000000,Not rated,10,1.0000000,3064838,,,10,,Everett,Series,No ,,,12.0000000,25.0000000,35.0000000,31,61,91,,5,48,6,,,,,No,Somewhat excessively drained,5.0000000,100.0000000,165.0000000,180,0,180,"hills, plains",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,6,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,High,Moderate,"Sandy-skeletal, isotic, mesic Humic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Humic Dystroxerepts,sandy-skeletal,not used,not used,not used,mesic,Typic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064838,21113662
687,1417,107734927,47.644325000000002,-122.416778333300002,.,,3064841.0000000,,3064841,,3060,"Alderwood-Everett-Urban land complex, 35 to 60 percent slopes",,45.0000000,42.7999992,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,7,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3064841,,,20,,Urban land,Miscellaneous area,Yes,,,35.0000000,45.0000000,60.0000000,15,15,15,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3064841,21113679
688,1418,107735423,47.640725000000003,-122.413863333300000,.,,3064841.0000000,,3064841,,3060,"Alderwood-Everett-Urban land complex, 35 to 60 percent slopes",,45.0000000,42.7999992,,65,,,None,5,2.5999999,4.6599998,7.2700000,8.3599997,Moderately well drained,Moderately well drained,A,,100,7,75,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3064841,,,20,,Urban land,Miscellaneous area,Yes,,,35.0000000,45.0000000,60.0000000,15,15,15,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3064841,21113679
689,1419,107836045,47.483275169999999,-122.221060269999995,.,,3113671.0000000,,3113671,,5020,"Beausite-Alderwood-Urban land complex, 12 to 35 percent slopes",,25.0000000,23.7999992,91,65,,,None,5,3.0400000,4.9000001,7.2600002,7.2600002,Well drained,Moderately well drained,B,,100,6,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,5,1.0000000,3113671,,,20,,Urban land,Miscellaneous area,Yes,,,12.0000000,25.0000000,35.0000000,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3113671,20797245
